CTD,,,
#Software Version: CTD_Exchange_Encode_v1.0g (Diggs),,,
#SUMFILE_NAME:     p18su.txt,,,
#SUMFILE_MOD_DATE: Fri Jan  4 13:31:35 2002,,,
#CTDFILE_NAME:     cg394w187.ctd,,,
#CTDFILE_MOD_DATE: Fri Jan  4 13:31:43 2002,,,
#DEPTH_TYPE      : UNC,,,
#EVENT_CODE      : BO,,,
NUMBER_HEADERS = 10,,,
EXPOCODE = 31DSCG94_3,,,
SECT = P18N,,,
STNNBR =   187,,,
CASTNO =     1,,,
DATE = 19940424,,,
TIME =  1235,,,
LATITUDE =   20.4983,,,
LONGITUDE = -110.0000,,,
DEPTH =  3138,,,
CTDPRS,CTDTMP,CTDSAL,CTDOXY
DBAR,ITS-90,PSS-78,UMOL/KG
581,6.6295,34.5016,0.7
582,6.6318,34.5025,0.7
583,6.6335,34.503,0.7
584,6.6332,34.5032,0.7
585,6.6317,34.5037,0.7
586,6.6293,34.5045,0.7
587,6.6198,34.5054,0.7
588,6.6124,34.5056,0.7
589,6.6109,34.5054,0.7
590,6.6096,34.5055,0.7
591,6.6059,34.5056,0.7
592,6.5967,34.5051,0.7
593,6.5859,34.5047,0.7
594,6.5615,34.5034,0.7
595,6.5499,34.5026,0.7
596,6.5367,34.5018,0.7
597,6.515,34.5005,0.7
598,6.4983,34.4999,0.7
599,6.4824,34.4994,0.7
600,6.4726,34.499,0.7
601,6.4696,34.4989,0.7
602,6.4682,34.499,0.7
603,6.4619,34.4983,0.7
604,6.4421,34.498,0.7
605,6.436,34.4983,0.7
606,6.4334,34.4983,0.7
607,6.4306,34.4987,0.7
608,6.429,34.4987,0.7
609,6.4269,34.4989,0.7
610,6.4237,34.4988,0.7
611,6.4117,34.4988,0.7
612,6.4005,34.4984,0.7
613,6.3864,34.4978,0.7
614,6.3823,34.498,0.7
615,6.3816,34.4988,0.7
616,6.3771,34.4993,0.7
617,6.3671,34.5001,0.7
618,6.3552,34.5,0.7
619,6.3517,34.5,0.7
620,6.3461,34.5001,0.7
621,6.3382,34.4998,0.7
622,6.3317,34.4992,0.7
623,6.329,34.4992,0.7
624,6.3249,34.4991,0.7
625,6.3205,34.499,0.7
626,6.304,34.4986,0.7
627,6.2899,34.499,0.7
628,6.2943,34.4997,0.7
629,6.2778,34.4997,0.7
630,6.2598,34.5003,0.7
631,6.2486,34.4993,0.7
632,6.2383,34.4987,0.7
633,6.2206,34.4966,0.7
634,6.2127,34.4968,0.7
635,6.2127,34.497,0.6
636,6.2122,34.4968,0.5
637,6.2112,34.4968,0.5
638,6.2125,34.4971,0.4
639,6.2003,34.4967,0.5
640,6.1765,34.4972,0.6
641,6.1716,34.4972,0.7
642,6.1535,34.4966,0.8
643,6.1376,34.4966,1
644,6.1336,34.4969,1.2
645,6.1336,34.4968,1.4
646,6.1225,34.4967,1.6
647,6.0969,34.4973,1.7
648,6.0938,34.4976,1.7
649,6.0936,34.4974,1.7
650,6.0928,34.4972,1.6
651,6.089,34.4972,1.6
652,6.0753,34.4968,1.6
653,6.0689,34.4971,1.6
654,6.0771,34.4972,1.4
655,6.0506,34.4971,1.3
656,6.0411,34.4969,1.1
657,6.0297,34.4968,1.2
658,6.0204,34.4967,1.1
659,6.0108,34.4967,1.1
660,6.007,34.4966,1.1
661,6.0053,34.4967,1.1
662,6.0022,34.4965,1.1
663,5.9959,34.4965,1.1
664,5.9873,34.4971,1.1
665,5.9832,34.4973,1.1
666,5.9766,34.4971,1.1
667,5.9728,34.498,1.1
668,5.9606,34.4977,1.1
669,5.9501,34.4971,1.1
670,5.9444,34.4963,1.1
