long,lat,depth,press,SA,CT,sigma0
-107.1484,16.54041,1373.000976,1385.772,34.75806004,3.346234848,27.52955769
-107.1484,16.5404,1374.001345,1386.785,34.75811677,3.344318863,27.5297865
-107.1484,16.5404,1375.00072,1387.797,34.75812323,3.342700156,27.52994692
-107.1484,16.54041,1376.001078,1388.81,34.75817997,3.341377392,27.53011875
-107.1484,16.54042,1377.000444,1389.822,34.75813618,3.340649066,27.5301539
-107.14841,16.54042,1378.000793,1390.835,34.75814265,3.339079722,27.53030952
-107.1484,16.54042,1379.001138,1391.848,34.75824964,3.338497866,27.53045009
-107.1484,16.54042,1380.00049,1392.86,34.75830636,3.337274057,27.53061236
-107.1484,16.54042,1381.000825,1393.873,34.7583631,3.336791632,27.53070356
-107.1484,16.54042,1382.000167,1394.885,34.75826905,3.336360449,27.53067037
-107.1484,16.54042,1383.000493,1395.898,34.75832578,3.335729714,27.53077578
-107.1484,16.54042,1384.000813,1396.911,34.75848302,3.333763203,27.53108884
-107.14842,16.54042,1385.001129,1397.924,34.75864027,3.332192144,27.53136397
-107.14842,16.54042,1386.000453,1398.936,34.75854622,3.331464367,27.53135916
-107.14842,16.54042,1387.000759,1399.949,34.7585527,3.32999391,27.53150513
-107.14842,16.54042,1388.001061,1400.962,34.75870994,3.328126295,27.53180859
-107.14842,16.54042,1389.000371,1401.974,34.75876667,3.32739678,27.53192339
-107.14842,16.54042,1390.000663,1402.987,34.75867262,3.32691605,27.53189489
-107.14842,16.54042,1391.00095,1404,34.75877961,3.326630704,27.53200699
-107.14842,16.54042,1392.000246,1405.012,34.75868556,3.326150039,27.53197848
-107.14842,16.54042,1393.000524,1406.025,34.75889307,3.32388645,27.53235957
-107.14842,16.54042,1394.000797,1407.038,34.75905031,3.319498135,27.53290403
-107.14842,16.54042,1395.001065,1408.051,34.75960962,3.31125005,27.53413578
-107.14842,16.54044,1396.00034,1409.063,34.75981713,3.307207366,27.53468641
-107.14842,16.54044,1397.000599,1410.076,34.75992411,3.303363499,27.5351382
-107.14842,16.54044,1398.000853,1411.089,34.76033265,3.294870334,27.53627225
-107.14842,16.54044,1399.000116,1412.101,34.76074118,3.290825528,27.53698162
-107.14842,16.54044,1400.00036,1413.114,34.76054662,3.290197823,27.53688724
-107.14842,16.54044,1401.0006,1414.127,34.76070387,3.288429343,27.53718038
-107.14842,16.54044,1402.000836,1415.14,34.7607606,3.279891136,27.53803837
-107.14842,16.54044,1403.001066,1416.153,34.76142029,3.273471297,27.53917198
-107.14842,16.54044,1404.000305,1417.165,34.76137561,3.272940883,27.539187
-107.14842,16.54044,1405.000526,1418.178,34.76128067,3.271867318,27.53921383
-107.14842,16.54044,1406.000742,1419.191,34.76138677,3.269012296,27.53956932
-107.14842,16.54044,1407.000954,1420.204,34.76219648,3.255968653,27.54144978
-107.14842,16.54044,1408.00116,1421.217,34.76295593,3.238873425,27.54367208
-107.14842,16.54044,1409.000375,1422.229,34.7639164,3.225581603,27.54569086
-107.14842,16.54044,1410.000573,1423.242,34.76382147,3.223174052,27.54584312
-107.14842,16.54044,1411.000765,1424.255,34.76357576,3.22220137,27.54574023
-107.14842,16.54044,1412.000953,1425.268,34.76348082,3.221721145,27.54571034
-107.14842,16.54044,1413.001136,1426.281,34.76363718,3.218075327,27.54617863
-107.14842,16.54045,1414.000327,1427.293,34.76364276,3.215222028,27.54645243
-107.14842,16.54046,1415.000499,1428.306,34.76364834,3.214197087,27.5465536
-107.14842,16.54045,1416.000669,1429.319,34.76365392,3.213073313,27.54666407
-107.14842,16.54044,1417.000834,1430.332,34.7636595,3.211307133,27.54683514
-107.14842,16.54044,1418.000993,1431.345,34.76386611,3.209044517,27.54721238
-107.14842,16.54044,1419.001148,1432.358,34.76382143,3.209255538,27.54715705
-107.14842,16.54044,1420.000311,1433.37,34.76367624,3.208133574,27.54714775
-107.14842,16.54044,1421.000456,1434.383,34.76373207,3.207602205,27.54724213
-107.14842,16.54044,1422.000596,1435.396,34.76358688,3.207270776,27.54715827
-107.14842,16.54044,1423.000732,1436.409,34.76369298,3.206541161,27.54731118
-107.14842,16.54044,1424.000863,1437.422,34.76359804,3.206209139,27.54726722
-107.14842,16.54046,1425.000988,1438.435,34.76355337,3.205283577,27.54731906
-107.14842,16.54046,1426.00111,1439.448,34.76355895,3.204802153,27.54736887
-107.14842,16.54046,1427.001226,1440.461,34.76356453,3.20362895,27.54748388
-107.14842,16.54046,1428.000351,1441.473,34.76362037,3.201615261,27.54771791
-107.14842,16.54046,1429.001446,1442.487,34.76387725,3.195942689,27.54845587
-107.14842,16.54046,1430.000561,1443.499,34.76443566,3.1901187,27.54944678
-107.14842,16.54046,1431.000659,1444.512,34.76439098,3.187216789,27.54968433
-107.14842,16.54046,1432.000752,1445.525,34.76474837,3.180653995,27.55058468
-107.14842,16.54046,1433.00084,1446.538,34.76520627,3.176857083,27.55130447
-107.14842,16.54046,1434.000924,1447.551,34.76506108,3.176328075,27.55123903
-107.14842,16.54046,1435.001003,1448.564,34.76516718,3.174857434,27.55146127
-107.14842,16.54046,1436.001077,1449.577,34.76522302,3.171312224,27.55183837
-107.14842,16.54046,1437.001146,1450.59,34.76547989,3.167122466,27.5524352
-107.14842,16.54046,1438.001211,1451.603,34.76588754,3.157298613,27.55367942
-107.14844,16.54046,1439.001271,1452.616,34.76659673,3.150979383,27.55483361
-107.14844,16.54046,1440.001326,1453.629,34.76665257,3.147730858,27.55518194
-107.14844,16.54046,1441.000389,1454.641,34.76665815,3.146558072,27.55529609
-107.14844,16.54046,1442.001422,1455.655,34.7664627,3.145930862,27.55519979
-107.14844,16.54046,1443.000476,1456.667,34.76646828,3.144560454,27.5553324
-107.14844,16.54046,1444.000512,1457.68,34.76657438,3.142497157,27.55560951
-107.14844,16.54046,1445.000544,1458.693,34.76663022,3.140879085,27.55580508
-107.14842,16.54046,1446.000571,1459.706,34.76673631,3.138074755,27.55615135
-107.14842,16.54046,1447.000593,1460.719,34.76719422,3.131511792,27.55712759
-107.14842,16.54046,1448.00061,1461.732,34.76745109,3.12742136,27.55771316
-107.14842,16.54046,1449.000623,1462.745,34.76770796,3.125257682,27.55811878
-107.14842,16.54046,1450.00063,1463.758,34.76756277,3.122357545,27.55827418
-107.14842,16.54046,1451.000633,1464.771,34.76797042,3.117524501,27.5590481
-107.14843,16.54046,1452.000632,1465.784,34.76822729,3.114570482,27.55952711
-107.14844,16.54046,1453.000625,1466.797,34.76813236,3.112806101,27.5596162
-107.14844,16.54047,1454.000614,1467.81,34.76813794,3.110151381,27.55986788
-107.14844,16.54048,1455.000597,1468.823,34.76819378,3.107150317,27.56019158
-107.14844,16.54048,1456.000576,1469.836,34.76829988,3.103506517,27.56061482
-107.14844,16.54048,1457.000551,1470.849,34.76860701,3.098576103,27.561317
-107.14844,16.54048,1458.000521,1471.862,34.7689644,3.089643884,27.5624305
-107.14844,16.54048,1459.000486,1472.875,34.76957309,3.081400549,27.56367845
-107.14844,16.54048,1460.000447,1473.888,34.7697797,3.075878765,27.56435443
-107.14844,16.54048,1461.000402,1474.901,34.77033812,3.066697691,27.56564801
-107.14844,16.54048,1462.001341,1475.915,34.77054474,3.062954297,27.56615844
-107.14844,16.54048,1463.001287,1476.928,34.77060059,3.06128738,27.56635699
-107.14844,16.54048,1464.000241,1477.94,34.77050565,3.060066821,27.56639461
-107.14844,16.54048,1465.001165,1478.954,34.77061175,3.059090807,27.56656907
-107.14844,16.54048,1466.001097,1479.967,34.77051682,3.058611095,27.56653813
-107.14844,16.54048,1467.001025,1480.98,34.77042188,3.057637424,27.56655288
-107.14844,16.54048,1468.000947,1481.993,34.77057824,3.055179083,27.56690424
-107.14844,16.54048,1469.000865,1483.006,34.77068434,3.052918907,27.56719733
-107.14844,16.54048,1470.000778,1484.019,34.77079044,3.050164813,27.56753601
-107.14844,16.54048,1471.000687,1485.032,34.77084628,3.048991898,27.56768867
-107.14844,16.54048,1472.00059,1486.045,34.7708016,3.048314045,27.56771584
-107.14844,16.54048,1473.000489,1487.058,34.77095796,3.044670369,27.56817637
-107.14844,16.54048,1474.000383,1488.071,34.7710138,3.042559023,27.56841557
-107.14844,16.54048,1475.00126,1489.085,34.77106965,3.03936099,27.568755
-107.14844,16.54048,1476.001145,1490.098,34.77127626,3.036013205,27.56922772
-107.14844,16.54048,1477.001025,1491.111,34.7713321,3.034198271,27.56943937
-107.14844,16.54048,1478.0009,1492.124,34.77153872,3.031640795,27.56983905
-107.14844,16.5405,1479.000769,1493.137,34.77164482,3.027257042,27.57032715
-107.14844,16.5405,1480.000635,1494.15,34.77195195,3.022920473,27.57097017
-107.14844,16.5405,1481.000496,1495.163,34.77210831,3.0188326,27.57147046
-107.14844,16.5405,1482.001339,1496.177,34.77216416,3.016523817,27.57172717
-107.14844,16.5405,1483.001191,1497.19,34.77242103,3.011644686,27.57237964
-107.14844,16.5405,1484.001038,1498.203,34.77272817,3.007555262,27.57299915
-107.14844,16.5405,1485.00088,1499.216,34.77283427,3.006332616,27.57319565
-107.14845,16.5405,1486.000717,1500.229,34.77278959,3.005506763,27.57323606
-107.14846,16.5405,1487.00055,1501.242,34.77289569,3.003543318,27.57350057
-107.14846,16.5405,1488.001365,1502.256,34.77290128,3.002173566,27.57363077
-107.14846,16.5405,1489.001188,1503.269,34.77295712,3.000358867,27.57384167
-107.14844,16.5405,1490.001007,1504.282,34.77311348,2.996172547,27.57434988
-107.14844,16.5405,1491.000821,1505.295,34.77296829,2.995446617,27.57430127
-107.14844,16.5405,1492.00063,1506.308,34.77312464,2.994322219,27.57452847
-107.14844,16.5405,1493.001421,1507.322,34.77307997,2.99339753,27.57457782
-107.14844,16.5405,1494.00122,1508.335,34.77323633,2.991631141,27.57486385
-107.14844,16.54051,1495.001015,1509.348,34.77324192,2.989915837,27.57502553
-107.14844,16.54052,1496.000804,1510.361,34.7732475,2.989682038,27.57505139
-107.14844,16.5405,1497.001578,1511.375,34.77325308,2.988806165,27.5751361
-107.14845,16.5405,1498.001358,1512.388,34.77330893,2.98773228,27.57527882
-107.14846,16.5405,1499.001134,1513.401,34.77336477,2.985769518,27.57550297
-107.14846,16.5405,1500.000906,1514.414,34.77342061,2.984843784,27.57563208
-107.14846,16.5405,1501.000672,1515.427,34.77342619,2.984066755,27.57570768
-107.14846,16.54052,1502.001419,1516.441,34.77333127,2.983389526,27.57569438
-107.14846,16.54052,1503.001176,1517.454,34.77363796,2.980485746,27.57620362
-107.14846,16.54052,1504.000928,1518.467,34.77379333,2.976052914,27.5767326
-107.14846,16.54052,1505.000676,1519.48,34.77435077,2.966134505,27.57808181
-107.14846,16.54052,1506.001406,1520.494,34.77440563,2.962344806,27.57847154
-107.14846,16.54052,1507.001144,1521.507,34.77511385,2.954795148,27.57972269
-107.14846,16.54052,1508.000877,1522.52,34.77526922,2.950708262,27.58021876
-107.14846,16.54052,1509.001593,1523.534,34.7754246,2.944103083,27.5809441
-107.14846,16.54052,1510.00033,1524.546,34.77598203,2.940209417,27.58174113
-107.14846,16.54052,1511.001036,1525.56,34.7757856,2.939385417,27.58166026
-107.14846,16.54052,1512.00075,1526.573,34.77584045,2.937176148,27.58190492
-107.14846,16.54052,1513.001447,1527.587,34.77564402,2.932550199,27.58216995
-107.14846,16.54052,1514.001152,1528.6,34.77655327,2.923073249,27.5837531
-107.14846,16.54052,1515.000852,1529.613,34.77685942,2.918293811,27.58443015
-107.14846,16.54052,1516.000548,1530.626,34.7767635,2.916333269,27.584532
-107.14846,16.54052,1517.001225,1531.64,34.7767681,2.915260269,27.58463304
-107.14846,16.54052,1518.000911,1532.653,34.77682295,2.913446186,27.58484119
-107.14846,16.54052,1519.00158,1533.667,34.77697833,2.910643442,27.58521877
-107.14846,16.54052,1520.001256,1534.68,34.77703319,2.909964968,27.58532384
-107.14846,16.54052,1521.000928,1535.693,34.77698752,2.909485099,27.58533112
-107.14846,16.54052,1522.001582,1536.707,34.77699212,2.908412109,27.58543206
-107.14846,16.54053,1523.001244,1537.72,34.77719776,2.907139472,27.58571066
-107.14846,16.54054,1524.000901,1538.733,34.77720236,2.906708396,27.58575339
-107.14846,16.54054,1525.000554,1539.746,34.77715669,2.906327242,27.5857517
-107.14846,16.54054,1526.001189,1540.76,34.77716129,2.90579732,27.58580338
-107.14846,16.54054,1527.000833,1541.773,34.77716589,2.905119362,27.58586848
-107.14846,16.54054,1528.001458,1542.787,34.77712023,2.904293765,27.58590706
-107.14846,16.54054,1529.001092,1543.8,34.77717509,2.902627843,27.58610155
-107.14846,16.54054,1530.001708,1544.814,34.77722995,2.901208692,27.58627365
-107.14846,16.54054,1531.001333,1545.827,34.77723454,2.900826936,27.58631188
-107.14846,16.54054,1532.000953,1546.84,34.77718888,2.90074194,27.58628334
-107.14846,16.54054,1533.000568,1547.853,34.77729399,2.900161566,27.58641934
-107.14846,16.54054,1534.001165,1548.867,34.77734885,2.898446203,27.58661822
-107.14846,16.54054,1535.000771,1549.88,34.77730319,2.89776877,27.58664332
-107.14846,16.54054,1536.001359,1550.894,34.77745857,2.896891534,27.58684607
-107.14846,16.54054,1537.000955,1551.907,34.77756368,2.896212406,27.58699098
-107.14846,16.54054,1538.000547,1552.92,34.77756828,2.895139465,27.58709175
-107.14846,16.54054,1539.00112,1553.934,34.77752262,2.894313829,27.58713023
-107.14846,16.54056,1540.000701,1554.947,34.77762774,2.893190397,27.58731533
-107.14846,16.54056,1541.001265,1555.961,34.77773286,2.891622597,27.58754062
-107.14846,16.54056,1542.000838,1556.974,34.77778771,2.889512438,27.58777503
-107.14846,16.54056,1543.001392,1557.988,34.77789283,2.887500379,27.58804042
-107.14846,16.54056,1544.000956,1559.001,34.7780482,2.884401855,27.58844385
-107.14846,16.54056,1545.001501,1560.015,34.77810306,2.882735938,27.58863794
-107.14846,16.54056,1546.001055,1561.028,34.77815792,2.880922026,27.58884536
-107.14846,16.54056,1547.000604,1562.041,34.77826303,2.880242904,27.58899015
-107.14846,16.54056,1548.001135,1563.055,34.77821738,2.879960272,27.58897944
-107.14846,16.54056,1549.001661,1564.069,34.77817172,2.879628265,27.58897318
-107.14846,16.54056,1550.001196,1565.082,34.77832709,2.877911966,27.58925151
-107.14846,16.54056,1551.000726,1566.095,34.77848246,2.874862928,27.58965012
-107.14846,16.54056,1552.001238,1567.109,34.77848706,2.87408611,27.58972389
-107.14846,16.54056,1553.000759,1568.122,34.77849166,2.874000416,27.58973527
-107.14846,16.54056,1554.001262,1569.136,34.77849626,2.873865262,27.58975112
-107.14846,16.54056,1555.000773,1570.149,34.7784506,2.873878817,27.58971365
-107.14846,16.54056,1556.001266,1571.163,34.7784552,2.871966702,27.58988985
-107.14847,16.54056,1557.000768,1572.176,34.77886187,2.867384824,27.59062595
-107.14848,16.54056,1558.001252,1573.19,34.77896699,2.864287035,27.59098867
-107.14848,16.54056,1559.000744,1574.203,34.7793234,2.85728729,27.59190222
-107.14848,16.54056,1560.001218,1575.217,34.78003162,2.847322213,27.5933612
-107.14848,16.54056,1561.000701,1576.23,34.78028752,2.842791673,27.59397165
-107.14848,16.54056,1562.001166,1577.244,34.78034238,2.840040174,27.59426244
-107.14848,16.54056,1563.001626,1578.258,34.78039724,2.839460365,27.59435808
-107.14846,16.54056,1564.001095,1579.271,34.78015054,2.839426902,27.59416523
-107.14846,16.54056,1565.001546,1580.285,34.78010488,2.838552061,27.59420756
-107.14846,16.54057,1566.001004,1581.298,34.78026025,2.835404738,27.59461355
-107.14847,16.54058,1567.001445,1582.312,34.78031512,2.834035244,27.59478005
-107.14848,16.54058,1568.000895,1583.325,34.78047049,2.831134743,27.59516372
-107.14848,16.54058,1569.001326,1584.339,34.78082691,2.826504574,27.59586203
-107.14848,16.54058,1570.000767,1585.352,34.78093202,2.823604707,27.59620547
-107.14848,16.54058,1571.001189,1586.366,34.78098688,2.822975572,27.59630542
-107.14848,16.54058,1572.001607,1587.38,34.78094122,2.822890424,27.5962768
-107.14848,16.54058,1573.001033,1588.393,34.78094582,2.822755434,27.59629255
-107.14848,16.54058,1574.001441,1589.407,34.7808499,2.822473408,27.59624167
-107.14848,16.54058,1575.000858,1590.42,34.78075398,2.822388861,27.59617309
-107.14848,16.54058,1576.001257,1591.434,34.78075858,2.822105691,27.59620212
-107.14848,16.54058,1577.001651,1592.448,34.78081344,2.821772599,27.59627553
-107.14848,16.54058,1578.001053,1593.461,34.78091856,2.820353315,27.59648616
-107.14848,16.54058,1579.001438,1594.475,34.78102368,2.81932875,27.59666142
-107.14848,16.54058,1580.000831,1595.488,34.78092775,2.818158458,27.59669009
-107.14848,16.54058,1581.001206,1596.502,34.78098262,2.817134451,27.59682536
-107.14848,16.54058,1582.001577,1597.516,34.78118825,2.815516581,27.59713352
-107.14848,16.54058,1583.000956,1598.529,34.78119285,2.814394524,27.59723762
-107.14848,16.54058,1584.001317,1599.543,34.78129797,2.812629741,27.59747906
-107.14848,16.54059,1585.001672,1600.557,34.78135283,2.808595543,27.5978836
-107.14848,16.5406,1586.001036,1601.57,34.78251339,2.793199398,27.60018092
-107.14848,16.54059,1587.001384,1602.584,34.78276929,2.787534739,27.60088959
-107.14848,16.54058,1588.00074,1603.597,34.78292466,2.784684075,27.60126719
-107.14848,16.54058,1589.001077,1604.611,34.78302978,2.78252475,27.60154317
-107.14848,16.54058,1590.00141,1605.625,34.7831349,2.780118716,27.60184108
-107.14848,16.54058,1591.000751,1606.638,34.78308924,2.779688249,27.60184317
-107.14848,16.54059,1592.001073,1607.652,34.78304358,2.778616211,27.60190243
-107.14848,16.5406,1593.001391,1608.666,34.78309844,2.776753554,27.60211192
-107.14848,16.5406,1594.000718,1609.679,34.78305278,2.775434887,27.6021931
-107.14848,16.5406,1595.001027,1610.693,34.78325842,2.772781086,27.60259267
-107.14848,16.5406,1596.001331,1611.707,34.78336354,2.770079083,27.60291663
-107.14848,16.5406,1597.001631,1612.721,34.7836697,2.765795922,27.60354078
-107.14848,16.5406,1598.000939,1613.734,34.78382507,2.763981666,27.6038255
-107.14848,16.5406,1599.001229,1614.748,34.78387993,2.762365816,27.60401271
-107.14848,16.5406,1600.001515,1615.762,34.78388453,2.761145261,27.60412485
-107.14848,16.5406,1601.001795,1616.776,34.78393939,2.759924151,27.60427694
-107.14848,16.5406,1602.001085,1617.789,34.78394399,2.759246428,27.60434081
-107.14848,16.5406,1603.001356,1618.803,34.78389833,2.757088971,27.60449621
-107.14848,16.5406,1604.001622,1619.817,34.78420449,2.752756693,27.60512406
-107.14848,16.5406,1605.000898,1620.83,34.78446039,2.748375772,27.60571607
-107.14848,16.5406,1606.001155,1621.844,34.78461576,2.745525434,27.6060923
-107.14848,16.5406,1607.001407,1622.858,34.78457011,2.744009482,27.60619047
-107.14848,16.5406,1608.001655,1623.872,34.78467523,2.742393193,27.60641725
-107.14848,16.5406,1609.000911,1624.885,34.78478034,2.739740909,27.6067358
-107.14848,16.5406,1610.001149,1625.899,34.78513676,2.736543077,27.60730218
-107.14848,16.5406,1611.001383,1626.913,34.78494032,2.73226599,27.6075249
-107.14848,16.54062,1612.00161,1627.927,34.78595012,2.719835168,27.60942639
-107.14848,16.54062,1613.001834,1628.941,34.78630653,2.715996173,27.61004865
-107.14848,16.54062,1614.001067,1629.954,34.78636139,2.715022076,27.61017825
-107.14848,16.54062,1615.001281,1630.968,34.78626547,2.714000222,27.6101923
-107.14848,16.54062,1616.001491,1631.982,34.78642085,2.712580918,27.61044103
-107.14848,16.54062,1617.001696,1632.996,34.78617416,2.712646079,27.61023933
-107.14848,16.54062,1618.00091,1634.009,34.78627928,2.711819416,27.6103958
-107.14848,16.54062,1619.001106,1635.023,34.78633414,2.710795886,27.61052971
-107.14848,16.54062,1620.001297,1636.037,34.78628848,2.709181471,27.61063592
-107.14848,16.54062,1621.001483,1637.051,34.78644386,2.70692352,27.61095855
-107.14848,16.54062,1622.001664,1638.065,34.78654898,2.70575145,27.61114543
-107.14848,16.54062,1623.000855,1639.078,34.78660384,2.704974673,27.61125751
-107.14848,16.54062,1624.001027,1640.092,34.78660844,2.704346357,27.61131658
-107.14848,16.54062,1625.001194,1641.106,34.78651252,2.704113791,27.61126089
-107.14848,16.54062,1626.001357,1642.12,34.78651712,2.704077424,27.61126776
-107.14848,16.54062,1627.001515,1643.134,34.78652173,2.70379439,27.61129637
-107.14848,16.54062,1628.001668,1644.148,34.78652633,2.703018045,27.61136847
-107.14848,16.54062,1629.001816,1645.162,34.78658119,2.702093151,27.61149359
-107.14848,16.54062,1630.00196,1646.176,34.78663605,2.701020267,27.61163174
-107.14848,16.54062,1631.001113,1647.189,34.78669091,2.700687398,27.61170465
-107.14848,16.54062,1632.001247,1648.203,34.78654473,2.700652625,27.6115916
-107.14848,16.54062,1633.001377,1649.217,34.78659959,2.700566286,27.61164279
-107.14848,16.54062,1634.001502,1650.231,34.78655393,2.700382388,27.61162273
-107.14848,16.54064,1635.00162,1651.245,34.78655854,2.700099265,27.61165134
-107.14848,16.54064,1636.001736,1652.259,34.7866134,2.699766248,27.61172427
-107.14848,16.54064,1637.001846,1653.273,34.78656774,2.698842412,27.61176941
-107.14848,16.54064,1638.001952,1654.287,34.78657235,2.698608583,27.61179366
-107.14848,16.54064,1639.001067,1655.3,34.78667746,2.698028434,27.61192828
-107.14848,16.54064,1640.001164,1656.314,34.78673232,2.69764605,27.61200554
-107.14848,16.54064,1641.001256,1657.328,34.78668667,2.697018141,27.61202459
-107.14848,16.54064,1642.001343,1658.342,34.78674153,2.696093165,27.61214965
-107.14848,16.54064,1643.001425,1659.356,34.78679639,2.695118862,27.61227903
-107.14848,16.54064,1644.001503,1660.37,34.78690151,2.693848058,27.61247444
-107.14848,16.54064,1645.001576,1661.384,34.78695637,2.693120371,27.61258209
-107.14848,16.54064,1646.001644,1662.398,34.78696097,2.691752033,27.61270621
-107.14848,16.54064,1647.001708,1663.412,34.7870661,2.689790714,27.61296234
-107.14848,16.54064,1648.001767,1664.426,34.78722148,2.688618011,27.61318896
-107.14848,16.54064,1649.001821,1665.44,34.78717582,2.68838465,27.61317322
-107.14848,16.54064,1650.00187,1666.454,34.78728094,2.688050965,27.61328609
-107.14848,16.54064,1651.001915,1667.468,34.78718502,2.687719493,27.61323905
-107.14848,16.54064,1652.000969,1668.481,34.78723988,2.687386425,27.61331193
-107.14848,16.54064,1653.00199,1669.496,34.78724449,2.686609847,27.61338391
-107.14848,16.54064,1654.001035,1670.509,34.78724908,2.685290913,27.61350357
-107.14848,16.54065,1655.00106,1671.523,34.78740447,2.683871589,27.61375181
-107.14848,16.54066,1656.00108,1672.537,34.78745933,2.682009508,27.61395911
-107.14849,16.54066,1657.001097,1673.551,34.78736341,2.67955728,27.61409844
-107.1485,16.54066,1658.001108,1674.565,34.78822243,2.669647425,27.61565109
-107.14849,16.54066,1659.001115,1675.579,34.78852859,2.666796314,27.61614447
-107.14848,16.54066,1660.001117,1676.593,34.78843267,2.664442849,27.61627468
-107.14848,16.54066,1661.001115,1677.607,34.78863831,2.661050413,27.61673547
-107.14848,16.54066,1662.001108,1678.621,34.78864292,2.659435637,27.61688065
-107.14848,16.54066,1663.001096,1679.635,34.78889882,2.656881083,27.61730777
-107.14848,16.54066,1664.002066,1680.65,34.78910446,2.650332438,27.61804454
-107.14848,16.54066,1665.002044,1681.664,34.7895614,2.646542863,27.61873915
-107.14848,16.54066,1666.002018,1682.678,34.78951574,2.644238327,27.61890443
-107.14848,16.54066,1667.001988,1683.692,34.78967112,2.643164457,27.61912178
-107.14848,16.54066,1668.001952,1684.706,34.78952495,2.64298157,27.61902163
-107.14848,16.54066,1669.001912,1685.72,34.78957981,2.642944393,27.61906847
-107.14849,16.54066,1670.001867,1686.734,34.78948389,2.642317101,27.6190471
-107.1485,16.54066,1671.001818,1687.748,34.78958902,2.640306816,27.61930634
-107.1485,16.54066,1672.001763,1688.762,34.78969414,2.638345858,27.61956121
-107.1485,16.54066,1673.001704,1689.776,34.78964848,2.637816635,27.61957118
-107.14848,16.54066,1674.001641,1690.79,34.78955256,2.637830389,27.61949377
-107.14848,16.54066,1675.001572,1691.804,34.78955716,2.636610228,27.61960401
-107.14848,16.54066,1676.001499,1692.818,34.7902654,2.627196658,27.62098847
-107.14848,16.54066,1677.001421,1693.832,34.7907726,2.6188703,27.62211741
-107.14848,16.54066,1678.001339,1694.846,34.7912798,2.614538192,27.62289778
-107.14848,16.54066,1679.001251,1695.86,34.79123415,2.611987372,27.62308359
-107.1485,16.54066,1680.001159,1696.874,34.79128901,2.61135853,27.62318192
-107.1485,16.54068,1681.002047,1697.889,34.79124336,2.610780011,27.623196
-107.1485,16.54068,1682.001946,1698.903,34.79114744,2.61030074,27.6231615
-107.1485,16.54068,1683.00184,1699.917,34.79135309,2.607993738,27.62352565
-107.1485,16.54068,1684.001729,1700.931,34.79135769,2.606970969,27.62361828
-107.1485,16.54068,1685.001613,1701.945,34.79131203,2.605652908,27.62369664
-107.1485,16.54068,1686.001493,1702.959,34.79126637,2.604236236,27.62378356
-107.1485,16.54068,1687.001368,1703.973,34.79142176,2.602669437,27.62404325
-107.14849,16.54068,1688.001238,1704.987,34.7913761,2.60159792,27.62410012
-107.14848,16.54068,1689.00209,1706.002,34.79158174,2.599734658,27.62442547
-107.14848,16.54068,1690.001951,1707.016,34.79178739,2.597181218,27.62481073
-107.14848,16.54068,1691.001807,1708.03,34.79184225,2.59453085,27.62508451
-107.14848,16.54068,1692.001659,1709.044,34.79204789,2.591878848,27.62547817
-107.1485,16.54068,1693.001506,1710.058,34.79215301,2.590164757,27.62571048
-107.1485,16.54068,1694.001348,1711.072,34.7923084,2.58711892,27.62609822
-107.1485,16.54068,1695.001185,1712.086,34.7925643,2.583825494,27.6265872
-107.1485,16.54068,1696.002004,1713.101,34.79302124,2.57446556,27.62776134
-107.1485,16.54068,1697.001832,1714.115,34.79342793,2.567571535,27.62868119
-107.1485,16.54068,1698.001655,1715.129,34.79363357,2.561320745,27.62938511
-107.1485,16.54068,1699.001473,1716.143,34.79373869,2.557881326,27.62976584
-107.1485,16.54068,1700.001287,1717.157,34.79384381,2.556266081,27.6299889
-107.14848,16.54068,1701.002082,1718.172,34.7939992,2.554107903,27.63029876
-107.14848,16.54068,1702.001887,1719.186,34.79420484,2.548695464,27.63092933
-107.14848,16.54068,1703.001686,1720.2,34.79446074,2.545796834,27.63138274
-107.14848,16.54068,1704.001481,1721.214,34.79451561,2.543935721,27.63158682
-107.14848,16.54068,1705.001272,1722.228,34.79467099,2.541925622,27.63188359
-107.1485,16.54068,1706.002043,1723.243,34.79462534,2.541248714,27.63190565
-107.1485,16.54068,1707.001824,1724.257,34.79452942,2.540966821,27.6318537
-107.1485,16.5407,1708.001599,1725.271,34.79453403,2.540930303,27.63186051
-107.1485,16.5407,1709.00137,1726.285,34.79443811,2.540894871,27.63178733
-107.1485,16.5407,1710.002123,1727.3,34.7943422,2.541007229,27.63170141
-107.1485,16.5407,1711.001885,1728.314,34.79439706,2.540625035,27.63177796
-107.1485,16.5407,1712.001642,1729.328,34.79440167,2.54024338,27.6318145
-107.1485,16.54069,1713.001396,1730.342,34.79450679,2.538184549,27.63207543
-107.1485,16.54068,1714.00213,1731.357,34.79461191,2.534942555,27.6324382
-107.1485,16.54068,1715.001873,1732.371,34.79481755,2.531946055,27.6328596
-107.1485,16.54069,1716.001611,1733.385,34.79537502,2.525199341,27.63388308
-107.1485,16.5407,1717.001344,1734.399,34.79537963,2.524374083,27.6339577
-107.1485,16.5407,1718.002059,1735.414,34.79538423,2.522464271,27.63412553
-107.1485,16.5407,1719.001783,1736.428,34.79553962,2.518778343,27.63456576
-107.1485,16.5407,1720.001503,1737.442,34.7959463,2.512970111,27.63538777
-107.1485,16.5407,1721.002204,1738.457,34.79620221,2.508346547,27.63598792
