lat,long,depth,press,SA,CT,sigma0
18.00102,-109.99926,378.389,381.022,34.78700619,9.383676651,26.7627339
18.00102,-109.99926,379.374,382.014,34.78591384,9.364935096,26.76495481
18.00102,-109.99926,380.29,382.938,34.78512205,9.357464267,26.76556271
18.00102,-109.99926,381.287,383.943,34.78503475,9.353162436,26.76619835
18.00102,-109.99926,382.295,384.959,34.78464613,9.347767966,26.76677867
18.00102,-109.99926,383.312,385.984,34.78435811,9.342071564,26.76748603
18.00102,-109.99926,384.341,387.02,34.78407024,9.338767122,26.76780252
18.00102,-109.99926,385.354,388.042,34.78378218,9.336162321,26.7680045
18.00102,-109.99926,386.355,389.051,34.78369493,9.331361716,26.76872064
18.00102,-109.99926,387.31,390.014,34.78320512,9.317400173,26.77061889
18.00102,-109.99926,388.341,391.052,34.78311825,9.311100756,26.77157874
18.00102,-109.99926,389.231,391.95,34.78313003,9.306809882,26.77228735
18.00102,-109.99926,390.258,392.985,34.78485191,9.30446673,26.77400486
18.00102,-109.99926,391.264,393.999,34.78556863,9.299651415,26.77534545
18.00102,-109.99926,392.246,394.989,34.78538064,9.287078002,26.77724728
18.00102,-109.99926,393.215,395.965,34.78368514,9.256187415,26.78095564
18.00102,-109.99926,394.263,397.022,34.78279461,9.230657724,26.78440897
18.00102,-109.99926,395.276,398.042,34.77979333,9.196396444,26.787631
18.00102,-109.99926,396.232,399.007,34.77870061,9.16878791,26.79124693
18.00102,-109.99926,397.249,400.032,34.77801064,9.166091558,26.79114701
18.00102,-109.99926,398.258,401.048,34.77711957,9.156221267,26.7920491
18.00102,-109.99926,399.183,401.981,34.77592594,9.146066809,26.79276116
18.00102,-109.99926,400.121,402.927,34.77573737,9.136890084,26.79409452
18.00102,-109.99926,401.184,403.998,34.77605288,9.105457299,26.79940115
18.00102,-109.99926,402.16,404.982,34.77998675,9.10298291,26.80285268
18.00102,-109.99926,403.19,406.02,34.78110774,9.100253378,26.80416184
18.00102,-109.99926,404.2,407.038,34.78112306,9.087974943,26.80614766
18.00102,-109.99926,405.188,408.034,34.78083658,9.079293582,26.80731998
18.00102,-109.99928,406.177,409.031,34.7806506,9.075694875,26.80775353
18.00102,-109.99928,407.233,410.096,34.77986271,9.056846037,26.81016657
18.00102,-109.99928,408.067,410.936,34.77887046,9.047198252,26.81094296
18.00102,-109.99928,409.069,411.946,34.77767979,9.023378604,26.81383304
18.00102,-109.99926,410.046,412.931,34.77548385,8.985124656,26.81824135
18.00102,-109.99926,411.086,413.98,34.77499718,8.974448155,26.81956688
18.00102,-109.99926,412.089,414.99,34.77270112,8.951147491,26.8214972
18.00102,-109.99926,413.06,415.969,34.77120851,8.927936159,26.82403135
18.00102,-109.99926,414.088,417.005,34.76851088,8.898658959,26.8265864
18.00102,-109.99926,415.114,418.039,34.76611469,8.859508112,26.83092932
18.00102,-109.99926,416.133,419.067,34.76502477,8.834790133,26.83399125
18.00102,-109.99926,417.172,420.114,34.76403562,8.838678166,26.83260838
18.00102,-109.99926,418.007,420.956,34.76334485,8.832116924,26.8331084
18.00102,-109.99926,419.053,422.011,34.76265729,8.817258255,26.8349202
18.00102,-109.99926,420.057,423.023,34.76206957,8.809380627,26.83570638
18.00102,-109.99926,421.029,424.003,34.75957207,8.788680938,26.83702828
18.00102,-109.99926,422.036,425.017,34.7587834,8.769841963,26.83938066
18.00102,-109.99926,423.022,426.011,34.75869786,8.757970888,26.84118073
18.00102,-109.99926,424.048,427.046,34.75851244,8.753074714,26.84180606
18.00102,-109.99926,424.738,427.741,34.75781946,8.760485579,26.84010284
18.00102,-109.99926,425.974,428.988,34.75713478,8.755474888,26.84035829
18.00102,-109.99926,426.937,429.959,34.75714938,8.737724077,26.84315737
18.00102,-109.99926,427.92,430.949,34.75716427,8.71538636,26.84667232
18.00102,-109.99926,428.948,431.986,34.75788329,8.703198499,26.84914048
18.00102,-109.99926,429.962,433.008,34.75739621,8.694322582,26.85015135
18.00102,-109.99926,430.937,433.991,34.75741099,8.683747987,26.85181715
18.00102,-109.99926,431.922,434.984,34.75792837,8.674160494,26.85371819
18.00102,-109.99926,432.952,436.023,34.75814497,8.659191023,26.8562249
18.00103,-109.99926,433.853,436.931,34.75775667,8.653216988,26.85685555
18.00102,-109.99926,434.919,438.006,34.7580743,8.648906831,26.85777505
18.00102,-109.99926,435.896,438.991,34.75859156,8.634536695,26.86041811
18.00102,-109.99927,436.888,439.99,34.75900855,8.629336395,26.86155272
18.00102,-109.99928,437.917,441.028,34.75590895,8.60425895,26.86304677
18.00102,-109.99928,438.905,442.025,34.75461757,8.570584042,26.86727435
18.00102,-109.99928,439.945,443.073,34.75222155,8.54021191,26.87011922
18.00102,-109.99928,440.616,443.749,34.75233221,8.556879573,26.86762278
18.00104,-109.99926,441.827,444.97,34.75064223,8.516111885,26.87261971
18.00104,-109.99926,442.823,445.974,34.75417449,8.514845519,26.87556278
18.00104,-109.99926,443.817,446.977,34.75640037,8.51260494,26.87764036
18.00104,-109.99926,444.825,447.993,34.75531024,8.492979009,26.87982397
18.00104,-109.99926,445.844,449.02,34.75422029,8.479032725,26.88112782
18.00104,-109.99926,446.806,449.99,34.752828,8.463503456,26.88243819
18.00104,-109.99926,447.807,450.999,34.75284317,8.457712658,26.88334182
18.00104,-109.99926,448.847,452.047,34.75235647,8.456709728,26.88311763
18.00104,-109.99926,449.703,452.911,34.75206799,8.453929688,26.88332119
18.00104,-109.99926,450.756,453.972,34.7524859,8.45101654,26.8840947
18.00104,-109.99928,451.767,454.992,34.75230025,8.449612961,26.88416628
18.00104,-109.99928,452.789,456.022,34.75231574,8.445912847,26.88474767
18.00104,-109.99928,453.789,457.03,34.75263237,8.441313186,26.88570154
18.00104,-109.99928,454.806,458.055,34.75274827,8.437014095,26.88645283
18.00104,-109.99928,455.732,458.989,34.75215936,8.427754367,26.88741795
18.00104,-109.99928,456.745,460.011,34.75066736,8.406741731,26.88948346
18.00104,-109.99928,457.721,460.995,34.75108412,8.394968631,26.89161335
18.00104,-109.99928,458.7,461.982,34.75140043,8.38977389,26.89265571
18.00104,-109.99928,459.708,462.998,34.75171718,8.385871478,26.89350015
18.00104,-109.99928,460.709,464.008,34.7512299,8.372118322,26.89522709
18.00104,-109.99928,461.706,465.013,34.75104403,8.356367912,26.89749192
18.00104,-109.99928,462.695,466.01,34.74965214,8.334859541,26.89969471
18.00104,-109.99928,463.72,467.043,34.74795931,8.318235195,26.9009136
18.00105,-109.99928,464.795,468.127,34.74747315,8.317129602,26.90070379
18.00106,-109.99928,465.602,468.941,34.74698293,8.309576532,26.90147353
18.00106,-109.99927,466.643,469.99,34.74609427,8.288553188,26.90398309
18.00106,-109.99926,467.622,470.978,34.74560666,8.27769339,26.90525531
18.00106,-109.99926,468.587,471.951,34.74511883,8.264942207,26.90681338
18.00106,-109.99926,469.603,472.975,34.74483274,8.24899388,26.90901192
18.00106,-109.99926,470.612,473.993,34.7441446,8.225978884,26.91196545
18.00106,-109.99926,471.634,475.023,34.7439591,8.193688384,26.91670695
18.00106,-109.99926,472.632,476.03,34.7443762,8.181816226,26.91882532
18.00104,-109.99927,473.827,477.235,34.74318841,8.182105168,26.91785679
18.00104,-109.99928,474.552,477.965,34.74309889,8.184718397,26.91739242
18.00104,-109.99928,475.573,478.995,34.7415065,8.152751543,26.92097516
18.00104,-109.99928,476.536,479.966,34.7413201,8.100742198,26.928653
18.00104,-109.99928,477.521,480.96,34.74073209,8.083210336,26.9308255
18.00104,-109.99928,478.535,481.982,34.73994351,8.078132808,26.93097245
18.00104,-109.99928,479.535,482.991,34.73885326,8.053135872,26.93386657
18.00104,-109.99928,480.552,484.016,34.73876817,8.008195555,26.94051337
18.00104,-109.99928,481.521,484.993,34.73878286,7.988265864,26.94349491
18.00104,-109.99928,482.503,485.984,34.73859676,7.982285887,26.94424027
18.00104,-109.99928,483.502,486.99,34.73810942,7.978501082,26.94442384
18.00104,-109.99928,484.499,487.996,34.73802404,7.975407096,26.94481769
18.00104,-109.99928,485.579,489.085,34.73783942,7.966826693,26.94595004
18.00104,-109.99928,486.444,489.957,34.73745056,7.946517309,26.94866456
18.00104,-109.99928,487.42,490.942,34.73676191,7.936063692,26.94967932
18.00104,-109.99928,488.43,491.96,34.73637524,7.929686238,26.95032388
18.00104,-109.99928,489.459,492.997,34.73618984,7.923104331,26.95115515
18.00104,-109.99928,490.432,493.979,34.7361041,7.914036223,26.95243191
18.00104,-109.99928,491.413,494.968,34.73621945,7.903469955,26.95408625
18.00104,-109.99929,492.411,495.975,34.73643557,7.8951915,26.95547957
18.00104,-109.9993,493.459,497.031,34.73594898,7.877754758,26.95767777
18.00104,-109.9993,494.377,497.957,34.73546043,7.879159321,26.95708945
18.00104,-109.9993,495.354,498.943,34.73537475,7.861424955,26.95964102
18.00104,-109.9993,496.393,499.99,34.735089,7.850361817,26.96104994
18.00104,-109.9993,497.402,501.007,34.73470231,7.842989312,26.96183509
18.00104,-109.9993,498.369,501.983,34.73451599,7.837012532,26.9625703
18.00104,-109.9993,499.31,502.932,34.73463074,7.832129506,26.96337882
18.00104,-109.9993,500.312,503.942,34.73424395,7.824060728,26.96426487
18.00104,-109.9993,501.357,504.997,34.73436029,7.816576834,26.96545646
18.00104,-109.9993,502.386,506.034,34.73457522,7.813376513,26.96609462
18.00104,-109.9993,503.444,507.101,34.73438856,7.804999979,26.96718028
18.00104,-109.9993,504.308,507.973,34.7340988,7.80252252,26.96731835
18.00104,-109.9993,505.302,508.975,34.73381078,7.80033022,26.96741582
18.00104,-109.9993,506.264,509.945,34.73372332,7.798835291,26.96756719
18.00104,-109.9993,507.295,510.985,34.73373729,7.790458648,26.96880796
18.00104,-109.9993,508.318,512.017,34.73385165,7.783276592,26.96995101
18.00104,-109.9993,509.322,513.029,34.73376475,7.769725404,26.97187021
18.00104,-109.9993,510.308,514.023,34.73357711,7.765042519,26.97241007
18.00104,-109.9993,511.279,515.003,34.7332888,7.753091893,26.97393525
18.00104,-109.9993,512.269,516.001,34.73310122,7.741735534,26.97545052
18.00104,-109.9993,513.239,516.979,34.73291337,7.738448996,26.97578461
18.00104,-109.9993,514.217,517.966,34.73262515,7.731876409,26.97652059
18.00104,-109.9993,515.202,518.959,34.73263849,7.721613301,26.97803028
18.00104,-109.9993,516.243,520.009,34.73235111,7.709257693,26.9796096
18.00104,-109.9993,517.285,521.06,34.73176227,7.688640558,26.98215594
18.00104,-109.9993,518.273,522.056,34.73177564,7.672103232,26.98457389
18.00104,-109.9993,519.284,523.076,34.73138737,7.658259149,26.98628416
18.00104,-109.9993,520.149,523.948,34.73079612,7.636665676,26.98895877
18.00104,-109.9993,521.143,524.952,34.72990516,7.609685632,26.9921746
18.00104,-109.9993,522.128,525.944,34.7297175,7.581799769,26.99606208
18.00104,-109.9993,523.126,526.951,34.72953004,7.57223735,26.99729713
18.00104,-109.9993,524.116,527.949,34.72924196,7.568354169,26.99763299
18.00104,-109.9993,525.131,528.973,34.72885374,7.558992581,26.99868099
18.00104,-109.9993,526.162,530.013,34.72836524,7.5454484,27.0002526
18.00104,-109.9993,527.194,531.054,34.72817823,7.53269623,27.00194346
18.00104,-109.9993,528.162,532.031,34.72829185,7.523730349,27.0033225
18.00104,-109.9993,529.164,533.041,34.72730047,7.516869972,27.00353551
18.00104,-109.9993,530.019,533.904,34.72701058,7.506229553,27.00483866
18.00104,-109.9993,531.04,534.934,34.72682343,7.497562082,27.00593749
18.00104,-109.9993,532.063,535.965,34.72693777,7.494566044,27.00645687
18.00104,-109.9993,533.093,537.004,34.7273537,7.489971144,27.00744101
18.00104,-109.9993,534.091,538.01,34.72706573,7.480810135,27.00853039
18.00104,-109.9993,535.109,539.037,34.72677804,7.470452135,27.00979058
18.00104,-109.9993,536.099,540.036,34.72618849,7.462292662,27.01049915
18.00104,-109.9993,537.07,541.016,34.72579967,7.454430818,27.01132108
18.00104,-109.9993,538.041,541.995,34.72520985,7.432233264,27.01403462
18.00103,-109.9993,539.031,542.993,34.72502227,7.411123132,27.01690167
18.00102,-109.9993,540.014,543.985,34.72493509,7.403156277,27.01796962
18.00102,-109.9993,541.012,544.991,34.72474762,7.401064544,27.01812139
18.00102,-109.9993,542.02,546.008,34.72456028,7.398872123,27.01828757
18.00102,-109.9993,543.03,547.027,34.72487545,7.392190861,27.01948551
18.00102,-109.9993,544.027,548.033,34.72488896,7.382429041,27.02088591
18.00102,-109.9993,545.079,549.094,34.72500371,7.372759718,27.02235117
18.00102,-109.9993,545.773,549.794,34.72451064,7.374488012,27.02172033
18.00102,-109.9993,546.954,550.985,34.72442614,7.345193576,27.02581636
18.00102,-109.9993,547.94,551.98,34.72393702,7.332454345,27.02724137
18.00102,-109.9993,548.968,553.017,34.72385046,7.325579183,27.02814823
18.00102,-109.9993,549.952,554.01,34.72346181,7.320107251,27.02861989
18.00102,-109.9993,550.984,555.05,34.72337528,7.313829351,27.02944129
18.00102,-109.9993,551.959,556.034,34.723288,7.309847248,27.02993678
18.00102,-109.9993,552.952,557.036,34.72310047,7.307258812,27.0301566
18.00102,-109.9993,554.023,558.116,34.7226125,7.304965816,27.03009988
18.00102,-109.9993,554.86,558.96,34.72242284,7.293233837,27.03161072
18.00102,-109.9993,555.9,560.01,34.72233645,7.247031289,27.0380619
18.00102,-109.9993,556.883,561.001,34.72234975,7.233987558,27.03990839
18.00102,-109.9993,557.857,561.984,34.72206147,7.229412027,27.0403268
18.00102,-109.9993,558.833,562.968,34.7216727,7.229318128,27.04003627
18.00102,-109.9993,559.834,563.978,34.72158577,7.227424861,27.0402346
18.00102,-109.9993,560.855,565.008,34.72149911,7.210596069,27.04253179
18.00102,-109.9993,561.872,566.034,34.72171388,7.199338419,27.04427987
18.00102,-109.9993,562.848,567.018,34.72132511,7.186899875,27.04572052
18.00102,-109.9993,563.785,567.963,34.72113681,7.171774416,27.04769232
18.00102,-109.9993,564.778,568.965,34.72064778,7.154457898,27.04973296
18.00102,-109.9993,565.819,570.015,34.7201594,7.141019315,27.05122924
18.00102,-109.9993,566.785,570.99,34.71916754,7.12859176,27.05218893
18.00102,-109.99931,567.765,571.978,34.71807535,7.108897438,27.05408106
18.00102,-109.99932,568.713,572.934,34.7177867,7.097257788,27.05547621
18.00102,-109.99932,569.729,573.96,34.71769998,7.094069772,27.05585208
18.00102,-109.99932,570.777,575.017,34.71751318,7.093368893,27.05580359
18.00102,-109.99932,571.774,576.023,34.71752669,7.091973246,27.05600832
18.00102,-109.99932,572.8,577.058,34.7172391,7.076941498,27.05787352
18.00102,-109.99932,573.78,578.047,34.71725238,7.04906874,27.0617527
18.00102,-109.99932,574.646,578.921,34.71826908,7.034531576,27.06456196
18.00102,-109.99932,575.688,579.972,34.71818269,7.025269493,27.06577667
18.00102,-109.99932,576.721,581.013,34.7174932,7.017809497,27.06626967
18.00102,-109.99932,577.748,582.05,34.71730613,7.012233624,27.06689441
18.00102,-109.99932,578.764,583.075,34.71691791,7.009548757,27.06696199
18.00102,-109.99932,579.58,583.898,34.71662747,7.009371161,27.06675945
18.00102,-109.99932,580.614,584.941,34.71654098,7.009566554,27.06666482
18.00102,-109.99932,581.639,585.975,34.71625337,7.00668021,27.06683883
18.00102,-109.99932,582.669,587.014,34.71596583,7.002897555,27.06713661
18.00102,-109.99932,583.68,588.034,34.71708499,6.992924169,27.06938885
18.00102,-109.99932,584.656,589.018,34.71780168,6.980472303,27.07166715
18.00102,-109.99932,585.609,589.981,34.71841759,6.973697741,27.0730827
18.00102,-109.99932,586.658,591.039,34.7183313,6.967123509,27.07392106
18.00102,-109.99932,587.65,592.039,34.71834472,6.951297125,27.07611025
18.00102,-109.99932,588.579,592.977,34.71855831,6.945725915,27.07704357
18.00102,-109.99932,589.584,593.991,34.71857193,6.934576494,27.07858674
18.00102,-109.99932,590.582,594.998,34.71858545,6.930096447,27.07921272
18.00102,-109.99932,591.569,595.993,34.71849831,6.928405992,27.07937672
18.00102,-109.99931,592.578,597.012,34.7184115,6.924423995,27.07985556
18.00102,-109.9993,593.573,598.015,34.71862596,6.91884664,27.08078877
18.00102,-109.9993,594.58,599.031,34.71823762,6.908898011,27.08184961
18.00102,-109.9993,595.523,599.982,34.71794889,6.900347856,27.08279565
18.00102,-109.9993,596.493,600.962,34.71796205,6.898657592,27.08303752
18.00102,-109.9993,597.48,601.957,34.71777442,6.887912172,27.08436215
18.00102,-109.9993,598.477,602.964,34.71758695,6.874279542,27.08608042
18.00102,-109.9993,599.502,603.997,34.71750032,6.864822956,27.08730509
18.00102,-109.9993,600.496,605,34.71741329,6.857359928,27.08825628
18.00102,-109.9993,601.444,605.957,34.71722515,6.846519397,27.08958855
18.00102,-109.9993,602.476,606.999,34.71703569,6.834277329,27.09110948
18.00102,-109.9993,603.495,608.026,34.71684596,6.811587502,27.09405032
18.00102,-109.9993,604.441,608.98,34.71625344,6.797270809,27.09553301
18.00102,-109.9993,605.431,609.98,34.71626441,6.785428651,27.09714977
18.00102,-109.9993,606.436,610.994,34.71607453,6.777568926,27.0980677
18.00102,-109.9993,607.379,611.945,34.71588397,6.774392752,27.09834936
18.00102,-109.9993,608.442,613.017,34.71549374,6.767923664,27.09892104
18.00102,-109.9993,609.436,614.02,34.71500225,6.761064942,27.09946579
18.00102,-109.9993,610.391,614.984,34.71471133,6.758088155,27.09964132
18.00102,-109.9993,611.358,615.96,34.71442055,6.755607769,27.09974963
18.00102,-109.9993,612.357,616.968,34.71423061,6.750137402,27.10034151
18.00102,-109.9993,613.355,617.975,34.71454314,6.736997421,27.1023635
18.00102,-109.9993,614.373,619.002,34.7148559,6.723955195,27.10437057
18.00102,-109.9993,615.371,620.009,34.71486694,6.713307848,27.10581651
18.00102,-109.9993,616.373,621.02,34.71507903,6.700368616,27.1077275
18.00102,-109.9993,617.382,622.039,34.71498971,6.688627365,27.10923941
18.00102,-109.9993,618.365,623.03,34.71490008,6.680172727,27.11030734
18.00102,-109.9993,619.351,624.026,34.71471001,6.66833606,27.11175056
18.00102,-109.9993,620.255,624.937,34.71441851,6.662280629,27.1123362
18.00102,-109.9993,621.266,625.958,34.7144297,6.655712466,27.11322725
18.00102,-109.9993,622.307,627.008,34.71434072,6.650038548,27.11391936
18.00102,-109.9993,623.289,627.999,34.71435159,6.642378999,27.11495567
18.00102,-109.9993,624.301,629.02,34.71426229,6.636608599,27.11565963
18.00102,-109.99931,625.299,630.027,34.71427333,6.622878226,27.11750817
18.00102,-109.99932,626.271,631.008,34.7139826,6.613632501,27.11851829
